cust_id,customer_joining_date,acc_num,acc_status,rel_type,last_txn_date,branch_code,lien,od_limit,credit_score,gender,occupation,seg,risk_prof,kyc_status,aqb,dob,age,txn_count_last_month,total_txn_value,multi_account_holder,tenure_days
CUST110990,2018-05-24,7302482578829109,Active,Joint,2025-01-24,BR001,1867.6524314443775,181643.83287319756,559,F,Artist,Corporate,High,Rejected,12831.650238064594,1999-05-29,26,11,40753.66,1,2555
CUST101814,2016-05-24,5633681848293187,Active,Secondary,2025-05-15,BR001,77279.46079533658,481032.6384329104,895,F,Merchant,Retail,Low,Rejected,14061.075938902151,1993-05-30,32,13,46646.18,0,3285
CUST110463,2012-05-25,8953040936869661,Active,Joint,2025-02-14,BR001,24304.63014750571,360808.0519092029,581,M,Scientist,Retail,Medium,Pending,94703.14868607694,1970-06-05,55,8,27409.81,1,4745
CUST102885,2011-05-26,2208991489790294,Active,Secondary,2025-01-23,BR001,69742.49444456969,284603.5716114626,412,M,Merchant,HNI,High,Pending,14519.67475516468,1971-06-05,54,29,63008.75,1,5110
CUST104888,2023-05-23,5436532638217348,Active,Joint,2025-03-13,BR001,67755.13093049571,233326.722877864,708,M,Merchant,Retail,Low,Rejected,71945.55295226886,1987-06-01,38,15,42118.51,1,730
CUST100897,2013-05-25,5873137385416032,Active,Secondary,2025-05-12,BR001,7085.858436459769,333105.6786631032,895,F,Entrepreneur,Retail,Medium,Pending,68522.57772259701,1993-05-30,32,18,43659.42,1,4380
CUST100885,2007-05-27,2241137247696082,Active,Secondary,2025-03-04,BR001,57838.68294876382,68928.04514509276,898,F,Teacher,Corporate,High,Pending,55858.08932650293,1985-06-01,40,1,67424.72,1,6570
CUST100390,2019-05-24,7058889264085234,Active,Primary,2025-05-03,BR001,42094.29909673388,94097.82344362426,460,F,Artist,Corporate,Medium,Rejected,62191.73154476086,1979-06-03,46,6,13884.55,0,2190
CUST109590,2011-05-26,2744662682524945,Active,Secondary,2025-04-04,BR001,48901.70543340765,362863.4086083725,665,M,Accountant,Retail,High,Rejected,91904.56296075087,1987-06-01,38,4,20836.94,1,5110
CUST114058,2023-05-23,4260062484969952,Active,Secondary,2025-04-03,BR001,8569.25394169843,261986.9750042125,301,M,Doctor,Corporate,Low,Rejected,49551.19719910482,2002-05-28,23,14,2692.07,1,730
CUST106368,2011-05-26,4042472663361881,Active,Primary,2025-02-15,BR001,51780.7280269916,196144.4961322669,557,F,Artist,Retail,Low,Rejected,28714.09829074405,1972-06-04,53,25,82195.16,1,5110
CUST114998,2008-05-26,5002395969494665,Active,Secondary,2025-05-03,BR001,45051.68769778513,10105.507479843622,529,F,Engineer,Retail,High,Rejected,33489.42476630739,2007-05-27,18,7,93183.96,1,6205
CUST114136,2011-05-26,4680905841490780,Active,Primary,2025-04-28,BR001,28846.67794133331,263436.033086209,405,F,Scientist,Corporate,High,Rejected,71503.47098096236,1975-06-04,50,13,73457.04,0,5110
CUST112909,2012-05-25,3878627833872924,Active,Secondary,2025-01-10,BR001,8041.250351048013,396132.6480977481,750,F,Merchant,HNI,Low,Verified,74857.8241556497,1995-05-30,30,1,70986.38,1,4745
CUST111508,2019-05-24,8135806551337540,Active,Primary,2025-03-15,BR001,11109.205990223149,321391.0004637993,883,M,Accountant,HNI,High,Verified,12301.178654936051,1996-05-29,29,15,26335.73,0,2190
CUST105240,2007-05-27,2346825999468898,Active,Secondary,2025-04-30,BR001,69399.62828457051,462068.1994299521,874,M,Entrepreneur,HNI,Medium,Pending,16539.79162798292,1946-06-11,79,1,48779.58,0,6570
CUST111474,2012-05-25,3415644622155465,Active,Secondary,2025-01-07,BR001,10669.23865656826,289701.12098864286,851,M,Artist,Corporate,Medium,Pending,14007.999343677802,1993-05-30,32,8,96551.87,1,4745
CUST110197,2017-05-24,8272674281531254,Active,Primary,2025-05-12,BR001,30045.7874839456,367567.0399634762,847,M,Merchant,Corporate,Medium,Verified,40563.93929399627,1978-06-03,47,14,24192.0,1,2920
CUST106971,2018-05-24,8340858458063115,Active,Joint,2025-04-19,BR001,28872.876376071643,59737.94879660582,388,F,Artist,Corporate,Medium,Verified,61381.81166216412,1952-06-09,73,1,99413.19,1,2555
CUST100523,2005-05-27,3958900378590181,Active,Secondary,2025-03-23,BR001,54734.2787217942,356152.28542459017,320,M,Merchant,Retail,Low,Rejected,18993.19067197528,1986-06-01,39,25,10279.92,0,7300
CUST104679,2010-05-26,9709948242312847,Active,Secondary,2025-05-15,BR001,62737.66663798207,158884.1248044483,475,M,Farmer,Corporate,Medium,Rejected,35398.408185056,1990-05-31,35,7,20488.58,1,5475
CUST104309,2018-05-24,6807192604196619,Active,Joint,2025-01-13,BR001,52262.55267195783,283026.3556324063,578,F,Entrepreneur,Retail,Low,Verified,42162.43062609869,1974-06-04,51,11,70273.81,1,2555
CUST103050,2009-05-26,3194943323760391,Active,Secondary,2025-01-14,BR001,66490.04653052565,200467.8794007724,675,M,Accountant,Retail,High,Verified,73132.93949769871,1967-06-06,58,5,36595.53,1,5840
CUST112461,2016-05-24,7938934106685292,Active,Secondary,2025-03-09,BR001,49296.52858528567,198867.36151954392,305,F,Farmer,Retail,High,Pending,72244.21689564132,1960-06-07,65,9,33274.82,1,3285
CUST103759,2023-05-23,7586763927402151,Active,Secondary,2025-03-19,BR001,70910.24394571346,237759.86097461055,803,F,Artist,HNI,Low,Pending,68875.24105688714,1988-05-31,37,28,57985.34,1,730
CUST108650,2016-05-24,7209226319107198,Active,Primary,2025-04-07,BR001,77447.82094392902,141489.2214656677,386,F,Scientist,HNI,Medium,Rejected,98102.75548724104,1971-06-05,54,16,11168.41,1,3285
CUST107853,2007-05-27,7538574007887717,Active,Joint,2025-02-16,BR001,99090.12730836571,353272.82887526293,596,F,Merchant,Corporate,Medium,Verified,73509.19795646917,1987-06-01,38,19,55466.82,1,6570
CUST112238,2017-05-24,5724432320362859,Active,Primary,2025-03-27,BR001,48312.23282707024,282092.0035302461,666,M,Artist,HNI,High,Pending,22163.348657223378,1999-05-29,26,24,80563.09,0,2920
CUST105570,2015-05-25,4497901739950995,Active,Joint,2025-04-08,BR001,4455.027100951259,374277.1539489032,769,F,Artist,Corporate,Medium,Rejected,14392.914667259498,1983-06-02,42,30,56288.1,1,3650
CUST111238,2017-05-24,5525718522670134,Active,Primary,2025-01-15,BR001,49199.91578956045,188893.2219224932,663,F,Software Developer,HNI,Medium,Pending,59930.79407091998,1964-06-06,61,25,67942.82,1,2920
CUST107075,2006-05-27,1817822334485821,Active,Primary,2025-01-27,BR001,47977.21509534774,44316.67820469377,836,M,Farmer,Corporate,High,Pending,45510.736337767456,1953-06-09,72,24,43240.08,1,6935
CUST112775,2012-05-25,6590149626544804,Active,Primary,2025-03-12,BR001,2488.147629970328,466120.9581800324,534,F,Merchant,Retail,High,Pending,40079.020146018505,1952-06-09,73,24,81692.2,0,4745
CUST102675,2016-05-24,5191518300139584,Active,Joint,2025-05-11,BR001,45527.835106726045,49058.835160673865,778,F,Accountant,HNI,Low,Rejected,14380.023063549916,2005-05-27,20,23,84256.78,1,3285
CUST108217,2007-05-27,6401996340494251,Active,Joint,2025-04-23,BR001,4539.849983454591,137725.08682817605,380,M,Accountant,Corporate,High,Verified,69961.35793783364,1989-05-31,36,17,69686.22,0,6570
CUST105364,2007-05-27,9965144722206692,Active,Primary,2025-02-05,BR001,78601.51495037547,223261.60773900012,397,F,Entrepreneur,HNI,Medium,Verified,11565.259756230324,1990-05-31,35,24,69186.36,0,6570
CUST104792,2020-05-23,5577629897806093,Active,Secondary,2025-05-05,BR001,44581.01012177723,141255.74958380853,837,F,Teacher,Corporate,High,Rejected,87304.37516604848,1951-06-10,74,10,89013.86,1,1825
CUST105302,2014-05-25,7845584845740275,Active,Primary,2025-04-12,BR001,52282.46392066176,392932.95505883807,772,F,Software Developer,Corporate,Medium,Rejected,55410.2559343023,1962-06-07,63,6,50878.76,0,4015
CUST107988,2007-05-27,6256273623290517,Active,Joint,2025-03-26,BR001,13148.83044868478,414297.9966953616,404,F,Farmer,Corporate,High,Rejected,88893.96301056788,1948-06-10,77,19,88676.18,0,6570
CUST104626,2017-05-24,4929339209831653,Active,Primary,2025-04-12,BR001,21354.95360293116,69453.462509484,387,F,Merchant,Retail,Low,Pending,77679.52711483758,1991-05-31,34,27,53649.93,1,2920
CUST114939,2019-05-24,4757136105809293,Active,Secondary,2025-04-09,BR001,25453.7216837886,439173.8746575865,345,M,Merchant,HNI,Medium,Pending,32043.934938173763,1966-06-06,59,20,46161.9,1,2190
CUST101247,2014-05-25,6252655700402795,Active,Primary,2025-04-16,BR001,99717.1534417886,92482.4415952038,497,F,Artist,Corporate,High,Pending,15175.665464311776,1952-06-09,73,10,44713.58,1,4015
CUST100263,2011-05-26,2204615115928228,Active,Joint,2025-03-08,BR001,53832.81326167396,62836.43758456101,697,F,Software Developer,HNI,Medium,Pending,15027.17322191748,1947-06-11,78,14,99119.83,0,5110
CUST102971,2005-05-27,2909757818481838,Active,Secondary,2025-04-29,BR001,65696.62067334943,314277.0332846627,515,M,Teacher,Retail,High,Rejected,57776.75466087207,1999-05-29,26,7,60983.1,0,7300
CUST109373,2022-05-23,2065817255008734,Active,Joint,2025-05-13,BR001,12893.130536097851,349333.91783640656,413,F,Doctor,HNI,High,Verified,20638.41369255408,1984-06-01,41,24,33398.97,1,1095
CUST103121,2012-05-25,5592466519865266,Active,Primary,2025-01-23,BR001,51958.10502586976,69820.16791640726,745,F,Software Developer,HNI,Low,Pending,91846.01812144589,1967-06-06,58,23,91753.05,1,4745
CUST109099,2019-05-24,1550594444057314,Active,Secondary,2025-05-07,BR001,96780.22975673164,303591.9118450986,741,M,Artist,HNI,High,Pending,56098.62436313625,1949-06-10,76,24,34651.21,1,2190
CUST103906,2009-05-26,6041145236554291,Active,Primary,2025-03-27,BR001,72055.23100430533,227899.22271237883,718,M,Merchant,Retail,High,Verified,69832.35856487798,1990-05-31,35,3,30068.34,1,5840
CUST110368,2008-05-26,4760888220992583,Active,Primary,2025-04-29,BR001,67923.88186660063,183295.80034286104,849,F,Merchant,Retail,Low,Verified,27175.077443841787,1984-06-01,41,30,78816.03,0,6205
CUST114477,2014-05-25,7140418125739120,Active,Joint,2025-01-05,BR001,88305.577033059,249408.0936083546,332,F,Entrepreneur,HNI,Low,Verified,21059.20835132658,1995-05-30,30,3,69227.32,1,4015
CUST109747,2006-05-27,9948659992339704,Active,Secondary,2025-02-06,BR001,6424.195253581344,459798.7307591851,639,F,Software Developer,Corporate,High,Pending,48002.28402297354,1950-06-10,75,9,49691.94,0,6935
CUST107155,2011-05-26,2387484321164662,Active,Primary,2025-04-08,BR001,80236.8938242602,33874.11192316317,699,M,Entrepreneur,Retail,Low,Pending,27140.61474703657,2000-05-28,25,11,80968.29,1,5110
CUST103069,2015-05-25,4203512463469476,Active,Joint,2025-02-27,BR001,25693.38967728927,438839.3398527341,579,M,Scientist,HNI,High,Verified,92856.89071133034,1963-06-07,62,3,94950.83,1,3650
CUST113139,2019-05-24,3779297371465936,Active,Joint,2025-01-02,BR001,23420.60679570156,116758.33945142858,490,F,Farmer,HNI,High,Verified,41875.558063107805,1993-05-30,32,16,92192.22,1,2190
CUST113851,2011-05-26,1413220433836122,Active,Primary,2025-02-16,BR001,31584.94121640605,157206.62304638568,742,M,Artist,Retail,Low,Rejected,86799.94680033899,1969-06-05,56,7,21052.11,1,5110
CUST103001,2018-05-24,5692045199830124,Active,Secondary,2025-04-18,BR001,21364.325433427868,73009.19289436794,542,F,Merchant,Corporate,High,Rejected,97830.70789982654,1974-06-04,51,14,14377.47,0,2555
CUST108453,2005-05-27,1998967791960141,Active,Joint,2025-01-03,BR001,7375.166732762095,304796.05793775845,812,M,Merchant,HNI,Low,Pending,94452.78860498588,1978-06-03,47,22,86316.69,1,7300
CUST101958,2013-05-25,5781196859561708,Active,Secondary,2025-03-19,BR001,698.6766403710543,439275.3416081929,553,F,Software Developer,Corporate,Medium,Pending,38003.01851052127,1956-06-08,69,23,69707.86,0,4380
CUST110968,2008-05-26,9985207816517695,Active,Joint,2025-04-21,BR001,2086.8642846040284,425335.36406595015,590,M,Entrepreneur,Retail,Low,Pending,35949.640736066474,1964-06-06,61,5,73483.12,1,6205
CUST101113,2024-05-22,1044075747513087,Active,Primary,2025-01-07,BR001,1977.853788072792,418743.54710670223,656,F,Entrepreneur,HNI,Low,Verified,84414.66433983976,1966-06-06,59,15,40875.66,0,365
CUST104897,2013-05-25,9446163269163104,Active,Primary,2025-04-19,BR001,45338.06909768685,23622.660068633595,331,F,Teacher,Corporate,Low,Rejected,93710.95428146837,1949-06-10,76,18,81879.78,0,4380
CUST109333,2006-05-27,2727947788447894,Active,Joint,2025-05-12,BR001,8701.053209370302,127398.53649758705,369,M,Engineer,Corporate,Low,Rejected,98523.29477079245,1985-06-01,40,26,7108.54,0,6935
CUST102208,2019-05-24,3714406784118072,Active,Joint,2025-03-22,BR001,87241.88032533394,408001.4183466617,598,M,Engineer,Corporate,High,Rejected,25554.399828265865,1981-06-02,44,28,11275.68,1,2190
CUST100957,2020-05-23,7868552025163441,Active,Secondary,2025-03-19,BR001,85816.91864547743,66904.26227379947,900,F,Artist,Corporate,High,Pending,47429.20384394217,1976-06-03,49,12,64536.15,1,1825
CUST105247,2013-05-25,9871259405966018,Active,Joint,2025-02-05,BR001,54169.30176092576,124840.48900786068,627,M,Doctor,HNI,High,Pending,61370.23126451093,1977-06-03,48,15,46403.23,1,4380
CUST110322,2016-05-24,8748657870033659,Active,Secondary,2025-03-23,BR001,99405.94875811358,219613.4860302245,546,F,Farmer,Corporate,Low,Pending,28022.785524251587,1980-06-02,45,13,49339.91,1,3285
CUST110146,2011-05-26,5933439099577088,Active,Joint,2025-02-07,BR001,39470.22857634923,241054.29702439383,460,F,Artist,HNI,High,Rejected,64920.91171718466,1970-06-05,55,19,45095.47,0,5110
CUST110551,2022-05-23,5096417303158216,Active,Secondary,2025-04-03,BR001,59376.78349095421,100487.95127246264,502,M,Entrepreneur,Retail,Low,Pending,26250.42149269271,1964-06-06,61,20,88629.88,1,1095
CUST106601,2007-05-27,4806992499373903,Active,Secondary,2025-03-16,BR001,43915.52913399658,363811.57796167786,575,M,Farmer,HNI,Low,Verified,15145.80109776172,1968-06-05,57,13,50391.57,1,6570
CUST101669,2015-05-25,6112520017999923,Active,Joint,2025-03-01,BR001,53853.88637909192,119539.43535711584,470,M,Engineer,Corporate,Low,Pending,17769.766077310444,1955-06-09,70,12,53112.64,0,3650
CUST104008,2019-05-24,2225328556312732,Active,Primary,2025-02-06,BR001,63743.17605526911,57900.70535425745,671,M,Software Developer,HNI,Low,Rejected,31567.971792149638,2003-05-28,22,17,49443.19,1,2190
CUST100660,2021-05-23,5119012816674306,Active,Joint,2025-04-20,BR001,26921.885908560973,139425.22034103516,328,M,Artist,Corporate,Medium,Verified,52695.6934302518,1961-06-07,64,29,51727.83,1,1460
CUST114167,2020-05-23,7009920160893067,Active,Primary,2025-03-03,BR001,55525.77732469363,251455.9426682713,537,F,Farmer,Retail,High,Verified,96275.53454276324,1986-06-01,39,10,50404.77,1,1825
CUST114891,2018-05-24,6355115812335559,Active,Secondary,2025-02-18,BR001,95883.0879362282,100467.14330703924,440,F,Doctor,HNI,High,Verified,77454.76737383827,2001-05-28,24,7,60378.24,1,2555
CUST105959,2010-05-26,3264449829794097,Active,Primary,2025-02-19,BR001,91768.53430198852,188603.23039906897,378,M,Scientist,Corporate,Low,Verified,77498.69180893073,1957-06-08,68,22,52013.15,1,5475
CUST110362,2018-05-24,3463556522819267,Active,Primary,2025-02-06,BR001,44710.47191312625,119172.74867211172,333,M,Artist,Retail,Medium,Rejected,49874.38068941396,1949-06-10,76,18,8140.51,1,2555
CUST102342,2013-05-25,5620547617118069,Active,Primary,2025-02-12,BR001,29268.640645774856,408524.3529097757,574,M,Software Developer,HNI,Medium,Rejected,30232.06153525384,1956-06-08,69,4,95461.99,1,4380
CUST108661,2015-05-25,6968812250144970,Active,Secondary,2025-03-22,BR001,55418.69424636152,397118.40380653366,609,M,Farmer,Corporate,Medium,Pending,90817.26388600258,1992-05-30,33,10,2001.32,1,3650
CUST106855,2023-05-23,3257611634789596,Active,Joint,2025-05-09,BR001,89207.82079624834,157188.64724794903,330,F,Artist,Retail,Low,Rejected,83942.88326910463,1962-06-07,63,16,76188.43,0,730
CUST100760,2014-05-25,5353505414823022,Active,Joint,2025-01-05,BR001,57655.82404989607,160556.24223067058,828,F,Artist,Corporate,Low,Pending,26915.925597198868,1945-06-11,80,2,57970.38,1,4015
CUST113731,2019-05-24,8107673737451418,Active,Joint,2025-03-06,BR001,30598.15107196223,338405.43373442773,642,F,Artist,Corporate,Low,Pending,38332.232834251365,1996-05-29,29,24,10672.1,0,2190
CUST106244,2018-05-24,6681702848305044,Active,Joint,2025-04-30,BR001,15998.918493119609,28522.256236873003,398,F,Merchant,HNI,Medium,Pending,45669.31245183684,1969-06-05,56,18,54010.1,1,2555
CUST112615,2017-05-24,9524642291621367,Active,Primary,2025-05-14,BR001,55176.00720765332,132872.6901652121,307,F,Teacher,Retail,High,Pending,16551.78424722836,1975-06-04,50,7,62136.55,1,2920
CUST106834,2024-05-22,8590345384597833,Active,Joint,2025-02-08,BR001,83321.67169121241,142251.52328973036,439,F,Doctor,HNI,Low,Rejected,18611.15761081029,1956-06-08,69,11,37941.32,0,365
CUST103993,2022-05-23,5320238994788070,Active,Secondary,2025-03-05,BR001,95151.78236897978,117278.08676804903,898,F,Farmer,HNI,Medium,Pending,86375.2551342314,1997-05-29,28,26,65065.54,1,1095
CUST111460,2010-05-26,3733654243279450,Active,Primary,2025-02-03,BR001,41253.71665527842,285409.94638979086,649,F,Accountant,HNI,High,Verified,24353.322668448265,1984-06-01,41,7,4618.08,0,5475
CUST104379,2007-05-27,6346350576863573,Active,Primary,2025-04-03,BR001,76703.53704537553,87112.9212333015,826,F,Entrepreneur,Retail,Low,Rejected,77468.20289521788,1962-06-07,63,18,1477.22,1,6570
CUST104354,2021-05-23,5731911708461511,Active,Joint,2025-03-09,BR001,48093.5172844277,334288.4053976684,796,F,Doctor,HNI,Medium,Rejected,29987.11435154985,1997-05-29,28,12,16994.5,0,1460
CUST111426,2021-05-23,8884518711394323,Active,Secondary,2025-01-20,BR001,55747.014890890445,209084.8437405865,634,M,Teacher,Retail,Low,Verified,63866.46522391501,1972-06-04,53,2,89017.16,1,1460
CUST109497,2016-05-24,8499198231847858,Active,Primary,2025-02-14,BR001,64998.04904515457,319828.4354402714,670,F,Accountant,Retail,Low,Rejected,62011.02079311187,1973-06-04,52,16,55714.46,1,3285
CUST110416,2007-05-27,6424935702069622,Active,Joint,2025-03-21,BR001,33796.55369871222,410679.9877242371,772,F,Engineer,Retail,Low,Pending,80079.97569053929,1966-06-06,59,21,58392.02,1,6570
CUST101038,2013-05-25,1212831860823367,Active,Primary,2025-03-08,BR001,98124.58524668966,261114.50296180992,395,M,Entrepreneur,Corporate,Low,Rejected,38024.63601370047,1991-05-31,34,18,36914.09,0,4380
CUST103903,2009-05-26,9097333874847780,Active,Secondary,2025-01-11,BR001,97269.15999358696,416408.6324155408,428,F,Software Developer,Retail,High,Pending,87948.11474539651,1991-05-31,34,27,44004.82,0,5840
CUST109256,2016-05-24,4213917901447750,Active,Secondary,2025-01-24,BR001,47420.22119041686,26528.87914527654,722,M,Merchant,HNI,Low,Verified,52050.29179387675,2005-05-27,20,26,65274.25,1,3285
CUST111510,2015-05-25,9670803019161175,Active,Joint,2025-03-03,BR001,61847.77704868131,338936.5505333952,852,M,Artist,HNI,Medium,Verified,91840.0150233116,1971-06-05,54,2,35474.88,1,3650
CUST110375,2022-05-23,9853260832763025,Active,Joint,2025-03-07,BR001,27696.33659755698,357838.0155706181,505,F,Entrepreneur,Retail,Low,Rejected,79018.50726184103,2005-05-27,20,19,14849.82,0,1095
CUST113840,2008-05-26,3723647738255684,Active,Primary,2025-02-19,BR001,33185.719269991874,476482.1945119581,828,M,Software Developer,Corporate,Medium,Rejected,37770.09264126792,1978-06-03,47,6,95271.35,0,6205
CUST103376,2011-05-26,3968255671089662,Active,Primary,2025-01-06,BR001,19289.38627731056,207014.26390298404,820,F,Teacher,HNI,High,Verified,24815.6183837988,1968-06-05,57,13,6504.36,1,5110
CUST103891,2005-05-27,3846853775596886,Active,Joint,2025-01-09,BR001,78355.44814947167,494385.4629969821,876,F,Software Developer,Retail,Low,Pending,11918.071566533145,1965-06-06,60,29,45738.08,1,7300
